date,price,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p),후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수
2022-03-28,2050000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-29,2075000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-30,2080000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-31,2005000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-04-01,2015000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-04,2005000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-05,2045000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-06,2000000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-07,2025000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-08,2065000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-11,2200000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-12,2070000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-13,2065000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-14,2000000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-15,2000000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-18,1975000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-19,1975000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-20,2050000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-21,2085000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-22,1970000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-25,2030000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-26,2030000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-27,2030000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-28,2030000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-04-29,2030000,102600000000,1020000000000,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104
2022-05-02,2025000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-03,2025000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-04,2025000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-06,2025000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-09,2025000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-10,2025000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-11,2025000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-12,2025000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-13,2025000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-16,2025000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-17,35700,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-18,36100,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-19,40000,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-20,35500,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-23,35900,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-24,34800,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
2022-05-25,34900,102600000000,1020000000000,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103
