date,price,kospi지수,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p).1,후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수,전일대비kospi차이,kospi일일등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원),식료품업 코스피,유통업 코스피,운수창고업 코스피,보통휘발유,자동차용경유,Community_N,Community_P,News_N,News_P
2022-05-18,36100,2625.98,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,5.54,0.21,1.89,10.87,1.05,2634.75,2644.13,2618,870268,10047168,2067575122,3956.09,370.05,2200.17,1967.33,1981.61,0,0,1,0
2022-05-19,40000,2592.34,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-33.64,-1.28,1.92,10.73,1.04,2576.24,2597.79,2568.54,677595,9883990,2041376481,3892.02,364.58,2155.52,1972.11,1986.76,0,0,0,1
2022-05-20,35500,2639.29,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,46.95,1.81,1.88,10.93,1.06,2605.78,2641.68,2605.38,755653,9634339,2077558136,3936.32,366.43,2185.2,1977.39,1990.99,0,0,1,0
2022-05-23,35900,2647.38,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,8.09,0.31,1.88,10.96,1.06,2651.63,2653.87,2634.29,644205,7815204,2083210177,3932.9,367.82,2208.81,1988.77,1998.38,0,0,1,0
2022-05-24,34800,2605.87,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-41.51,-1.57,1.91,10.79,1.04,2638.94,2646.99,2605.87,851236,8703526,2050778685,3868.59,362.62,2222.42,1994.77,2000.93,,,,
2022-05-25,34900,2617.22,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,11.35,0.44,1.9,10.83,1.05,2621.75,2630.17,2602.94,712611,8353419,2059889816,3896.65,366.02,2221.09,1998.59,2002.68,1,0,0,1
2022-05-26,34900,2612.45,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-4.77,-0.18,1.9,10.81,1.05,2616.99,2641.91,2602.01,595849,8613524,2056303508,3876.09,363.96,2231.93,2001.53,2003.85,0,0,1,0
2022-05-27,34700,2638.05,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,25.6,0.98,1.88,10.92,1.06,2640.75,2644.71,2631.49,590814,8028159,2076115881,3926.07,368.3,2292.93,2004.55,2005.14,0,0,1,0
2022-05-30,35600,2669.66,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,31.61,1.2,1.86,11.05,1.07,2662.31,2672.74,2654.18,469798,7473952,2101290667,3949.62,375.23,2237.25,2010.45,2007.13,0,0,1,0
2022-05-31,34900,2685.9,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,16.24,0.61,1.85,11.12,1.08,2666.88,2685.9,2654.32,671679,13970896,2113784329,3943.06,375.45,2253.7,2012.69,2008.23,0,0,0,1
2022-06-02,34500,2658.99,1.242130751,1.36,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-26.91,-1,1.87,11.01,1.06,2670.74,2674,2653.59,525259,7860485,2092789271,3944.28,371.74,2200.87,2017.79,2011.18,0,0,1,0
2022-06-03,35300,2670.65,1.242130751,1.36,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,11.66,0.44,1.86,11.06,1.07,2679.57,2681.51,2663,562470,7566758,2101703362,3924.54,376.22,2234.62,2020.84,2013.43,,,,
2022-06-07,35300,2626.34,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-44.31,-1.66,1.89,10.87,1.05,2659.27,2662.04,2622.78,524710,8948924,2067165431,3887.31,370.91,2204.93,2035.74,2027.96,0,0,0,1
2022-06-08,38000,2626.15,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-0.19,-0.01,1.89,10.87,1.05,2633.53,2639.52,2621.96,576390,7964335,2066742737,3869.22,375.03,2178.04,2042.04,2036.52,0,0,0,1
2022-06-09,37000,2625.44,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-0.71,-0.03,1.89,11.44,1.04,2618.92,2627.88,2606.61,814883,10857975,2066451297,3820.97,373.61,2149.74,2048.47,2044.4,0,0,1,0
2022-06-10,37000,2595.87,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-29.57,-1.13,1.91,11.31,1.02,2596.37,2602.8,2583.74,724090,8285964,2043213222,3799.96,370.44,2122.67,2056.79,2054.37,0,0,1,0
2022-06-13,39000,2504.51,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-91.36,-3.52,1.98,10.91,0.99,2550.21,2550.32,2504.51,660309,10335874,1972203678,3715.92,357.77,2040.34,2074.3,2074.89,0,0,1,0
2022-06-14,35200,2492.97,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-11.54,-0.46,1.99,10.86,0.98,2472.96,2503.17,2457.39,671757,9992820,1962993357,3686.37,356.18,2052.25,2081.98,2083.67,,,,
2022-06-15,35000,2447.38,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-45.59,-1.83,2.03,10.66,0.96,2490.01,2495.54,2436.04,714143,9936928,1926857817,3715.56,350.5,2012.86,2087.61,2090.62,0,0,1,0
2022-06-16,39000,2451.41,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,4.03,0.16,2.03,10.68,0.97,2481.66,2500.36,2447.33,584041,9588187,1931070978,3720.43,350.01,2003.74,2092.2,2096.1,,,,
2022-06-17,34300,2440.93,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-10.48,-0.43,2.03,10.63,0.96,2409.72,2441.34,2396.47,634897,11201572,1921148560,3725.78,346.19,1983.42,2098.45,2104.2,0,0,1,0
2022-06-20,35000,2391.03,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-49.9,-2.04,2.08,10.42,0.94,2449.89,2449.89,2372.35,592702,9092289,1881482848,3704.44,338.27,1909.55,2111.28,2120.85,0,0,1,0
2022-06-21,35000,2408.93,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,17.9,0.75,2.06,10.5,0.95,2402.99,2423.48,2385.6,479678,7440755,1894965517,3717.54,344.05,1955.92,2116.35,2127.58,0,0,1,0
2022-06-22,35000,2342.81,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-66.12,-2.74,2.12,10.21,0.92,2417.11,2418.05,2342.81,532139,8690134,1843888862,3660.68,334.71,1891.13,2120.14,2133.25,0,0,1,0
2022-06-23,35000,2314.32,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-28.49,-1.22,2.15,10.08,0.91,2347.84,2361.23,2306.48,749661,10212366,1821183820,3624.69,328.95,1823.03,2123.61,2138.2,,,,
2022-06-24,34700,2366.6,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,52.28,2.26,2.1,10.31,0.93,2327.11,2373.48,2319.99,654446,8469156,1862320800,3684.34,337.5,1847.31,2126.71,2143.13,1,0,1,0
2022-06-27,34000,2401.92,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,35.32,1.49,2.07,10.47,0.95,2383.2,2418.94,2365.86,510587,7656358,1890525945,3749.52,343.81,1902.07,2133.8,2153,0,0,0,1
2022-06-28,33000,2422.09,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,20.17,0.84,2.05,10.56,0.96,2405.2,2422.1,2393.96,564986,7193434,1906214561,3776.32,348.8,1924.63,2137.3,2158.24,0,0,0,1
2022-06-29,33000,2377.99,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-44.1,-1.82,2.09,10.37,0.94,2387.1,2393.25,2375.45,422127,7965810,1871275786,3725.43,352.72,1903.92,2141.09,2163.15,0,0,0,1
2022-06-30,33000,2332.64,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,-45.35,-1.91,2.13,10.17,0.92,2368.57,2368.57,2332.59,515396,8923481,1835493487,3684.11,351.67,1871.05,2144.9,2167.66,0,0,0,1
2022-07-01,33000,2305.42,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,-27.22,-1.17,2.15,10.05,0.91,2342.92,2354.97,2291.49,530346,8687669,1814290028,3736,349.82,1851.4,2128.84,2157.7,0,0,0,1
2022-07-04,33000,2300.34,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,-5.08,-0.22,2.16,10.03,0.91,2310.73,2318.31,2276.63,467960,7339365,1810669975,3767.58,346.91,1844.09,2120.58,2153.08,0,0,0,1
2022-07-05,33000,2341.78,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,41.44,1.8,2.12,10.21,0.92,2322.11,2344.08,2309.62,323905,6890579,1842519185,3760.79,349.46,1885.2,2117.18,2150.78,0,0,0,1
