date,price,전일 주가,일일등락률,kospi지수,kospi등락률(%),kospi대비 주가,주가하락세,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p).1,후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수,현재지수,대비,등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원),식료품업 코스피,유통업 코스피,운수창고업 코스피,보통휘발유,자동차용경유,Community_N,Community_P,News_N,News_P
2022-06-20,35000,34300,2.040816327,2391.03,-2.04,-4.080816327,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2391.03,-49.9,-2.04,2.08,10.42,0.94,2449.89,2449.89,2372.35,592702,9092289,1881482848,3704.44,338.27,1909.55,2111.28,2120.85,0,0,1,0
2022-06-21,35000,35000,0,2408.93,0.75,0.75,1,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2408.93,17.9,0.75,2.06,10.5,0.95,2402.99,2423.48,2385.6,479678,7440755,1894965517,3717.54,344.05,1955.92,2116.35,2127.58,0,0,1,0
2022-06-22,35000,35000,0,2342.81,-2.74,-2.74,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2342.81,-66.12,-2.74,2.12,10.21,0.92,2417.11,2418.05,2342.81,532139,8690134,1843888862,3660.68,334.71,1891.13,2120.14,2133.25,0,0,1,0
2022-06-23,35000,35000,0,2314.32,-1.22,-1.22,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2314.32,-28.49,-1.22,2.15,10.08,0.91,2347.84,2361.23,2306.48,749661,10212366,1821183820,3624.69,328.95,1823.03,2123.61,2138.2,,,,
2022-06-24,34700,35000,-0.8571428571,2366.6,2.26,3.117142857,1,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2366.6,52.28,2.26,2.1,10.31,0.93,2327.11,2373.48,2319.99,654446,8469156,1862320800,3684.34,337.5,1847.31,2126.71,2143.13,1,0,1,0
2022-06-27,34000,34700,-2.017291066,2401.92,1.49,3.507291066,1,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2401.92,35.32,1.49,2.07,10.47,0.95,2383.2,2418.94,2365.86,510587,7656358,1890525945,3749.52,343.81,1902.07,2133.8,2153,0,0,0,1
2022-06-28,33000,34000,-2.941176471,2422.09,0.84,3.781176471,1,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2422.09,20.17,0.84,2.05,10.56,0.96,2405.2,2422.1,2393.96,564986,7193434,1906214561,3776.32,348.8,1924.63,2137.3,2158.24,0,0,0,1
2022-06-29,33000,33000,0,2377.99,-1.82,-1.82,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2377.99,-44.1,-1.82,2.09,10.37,0.94,2387.1,2393.25,2375.45,422127,7965810,1871275786,3725.43,352.72,1903.92,2141.09,2163.15,0,0,0,1
2022-06-30,33000,33000,0,2332.64,-1.91,-1.91,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2332.64,-45.35,-1.91,2.13,10.17,0.92,2368.57,2368.57,2332.59,515396,8923481,1835493487,3684.11,351.67,1871.05,2144.9,2167.66,0,0,0,1
2022-07-01,33000,33000,0,2305.42,-1.17,-1.17,0,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2305.42,-27.22,-1.17,2.15,10.05,0.91,2342.92,2354.97,2291.49,530346,8687669,1814290028,3736,349.82,1851.4,2128.84,2157.7,0,0,0,1
2022-07-04,33000,33000,0,2300.34,-0.22,-0.22,0,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2300.34,-5.08,-0.22,2.16,10.03,0.91,2310.73,2318.31,2276.63,467960,7339365,1810669975,3767.58,346.91,1844.09,2120.58,2153.08,0,0,0,1
2022-07-05,33000,33000,0,2341.78,1.8,1.8,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2341.78,41.44,1.8,2.12,10.21,0.92,2322.11,2344.08,2309.62,323905,6890579,1842519185,3760.79,349.46,1885.2,2117.18,2150.78,0,0,0,1
2022-07-06,33000,33000,0,2292.01,-2.13,-2.13,0,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2292.01,-49.77,-2.13,2.17,9.99,0.9,2330.11,2332.14,2290.33,410732,8919472,1804225454,3745.17,334.34,1831.31,2113.85,2148.59,0,0,1,0
2022-07-07,33000,33000,0,2334.27,1.84,1.84,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2334.27,42.26,1.84,2.13,10.18,0.92,2308.97,2344.14,2307.9,340173,7652636,1837885178,3763.92,338.74,1861.44,2108.96,2145.24,0,0,1,0
2022-07-08,33000,33000,0,2350.61,0.7,0.7,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2350.61,16.34,0.7,2.11,10.25,0.93,2352.49,2367.84,2348.74,411425,7008118,1850893574,3752.24,339.04,1872.62,2102.49,2140.28,0,0,0,1
2022-07-11,33000,33000,0,2340.27,-0.44,-0.44,0,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2340.27,-10.34,-0.44,2.12,10.2,0.92,2357.43,2363.26,2337.82,377108,6301234,1843259953,3728.35,334.12,1819.08,2090.82,2131.28,0,0,1,0
2022-07-12,32500,33000,-1.515151515,2317.76,-0.96,0.5551515152,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2317.76,-22.51,-0.96,2.14,10.11,0.91,2330.88,2333.02,2303.74,379308,6369258,1824994120,3738.49,331.36,1779.85,2082.1,2124.27,0,0,1,0
2022-07-13,32000,32500,-1.538461538,2328.61,0.47,2.008461538,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2328.61,10.85,0.47,2.13,10.15,0.92,2324.45,2341.19,2312.49,308806,5998501,1832979142,3791.61,331.6,1812.97,2073.11,2117.16,0,0,0,1
2022-07-14,32000,32000,0,2322.32,-0.27,-0.27,0,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2322.32,-6.29,-0.27,2.14,10.13,0.92,2316.41,2338.29,2307.69,349138,6539857,1829593432,3767.17,330.46,1814.62,2061.81,2108.96,0,0,1,0
2022-07-15,31500,32000,-1.5625,2330.98,0.37,1.9325,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2330.98,8.66,0.37,2.13,10.17,0.92,2335.12,2337.3,2293.45,319675,7383211,1837255296,3733.89,328.46,1772.9,2049.04,2099.72,,,,
2022-07-18,30000,31500,-4.761904762,2375.25,1.9,6.661904762,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2375.25,44.27,1.9,2.09,10.36,0.94,2350.48,2376.5,2344.12,324357,7104661,1873107660,3710.54,333.94,1811.46,2026.25,2082.11,0,0,0,1
2022-07-19,29000,30000,-3.333333333,2370.97,-0.18,3.153333333,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2370.97,-4.28,-0.18,2.09,10.34,0.94,2367.52,2372.74,2359.59,339378,6556191,1869397060,3778.66,336.58,1824.03,2013.01,2072.42,,,,
2022-07-20,29000,29000,0,2386.85,0.67,0.67,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2386.85,15.88,0.67,2.08,10.41,0.94,2406.29,2410.06,2382.65,333329,7434804,1881643043,3733.04,339.08,1843.06,2002.16,2063.99,0,0,1,0
2022-07-21,29000,29000,0,2409.16,0.93,0.93,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2409.16,22.31,0.93,2.06,10.51,0.95,2387.91,2411.96,2387.91,295624,6309071,1899062118,3736.48,343.4,1849.07,1989.93,2055.28,0,0,0,1
2022-07-22,29200,29000,0.6896551724,2393.14,-0.66,-1.349655172,0,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2393.14,-16.02,-0.66,2.07,10.44,0.95,2405.37,2417.91,2391.48,381597,6973851,1886496918,3713.74,341.22,1834.26,1977.25,2046.01,0,0,0,1
2022-07-25,29200,29200,0,2403.69,0.44,0.44,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2403.69,10.55,0.44,2.06,10.48,0.95,2385.65,2412.47,2385.65,323091,5959859,1894263511,3728.94,342.68,1845,1948.86,2024.7,,,,
2022-07-26,29000,29200,-0.6849315068,2412.96,0.39,1.074931507,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2412.96,9.27,0.39,2.06,10.52,0.95,2397.27,2415.39,2395.17,415671,6240741,1901214430,3756.28,344.27,1846.45,1936.63,2015.01,0,0,0,1
2022-07-27,28900,29000,-0.3448275862,2415.53,0.11,0.4548275862,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2415.53,2.57,0.11,2.05,10.54,0.95,2412.52,2415.53,2396.19,333588,7049803,1903522364,3742.26,343.26,1850.61,1926.81,2006.74,1,0,0,1
2022-07-28,30000,28900,3.806228374,2435.27,0.82,-2.986228374,0,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2435.27,19.74,0.82,2.04,10.62,0.96,2437.57,2443.43,2429.07,491073,9196435,1919419877,3727.51,345.53,1832.56,1916.88,1998.46,0,0,1,0
2022-07-29,30000,30000,0,2451.5,0.67,0.67,1,1.610169492,1.466666667,670000,516,97.6,529000,751,57,51,129.4,0.2,-1.2,-2.6,3.3,10.8,0,-4.4,-0.17,99.5,-0.2,2.1,-0.2,122.2,0.7,0.3,0.5,0.4,-0.5,1.3,3.9,0.1,101.8,0.5,127.7,0.6,1.5,0.3,1.5,0.1,0.3,97.8,101,108.74,110.91,113.26,111.62,114.4,112.37,97.32,113.61,120.78,105.13,122.46,103.62,110.11,113.7,103.39,113.57,121.22,108.52,81,84,86,81,81,43,44,47,41,38,79,82,88,79,77,50,51,55,45,45,112,115,125,117,108,91,94,106,94,86,86,2451.5,16.23,0.67,2.02,10.69,0.97,2453.53,2463.05,2442.01,499369,10256338,1931903737,3736.33,348.87,1863.7,1907.31,1991.04,0,0,1,0
